time,intensity,velocity,tweet_count,weather_status
31/10/2019 17:10,2344,57,55,
31/10/2019 17:15,2295,56,55,
31/10/2019 17:20,2249,55,55,
31/10/2019 17:25,2205,55,54,
31/10/2019 17:30,2160,54,53,
31/10/2019 17:40,1961,67,48,
31/10/2019 17:45,1911,62,50,
31/10/2019 17:50,1859,57,52,
31/10/2019 17:55,1809,52,53,
31/10/2019 18:00,1752,47,55,
31/10/2019 18:05,1650,44,55,
31/10/2019 18:10,1577,42,56,
31/10/2019 18:15,1551,41,56,
31/10/2019 18:20,1542,42,55,
31/10/2019 18:25,1524,43,54,
31/10/2019 18:30,1529,45,54,
31/10/2019 18:35,1548,47,54,
31/10/2019 18:40,1501,47,53,
31/10/2019 18:45,1389,46,53,
31/10/2019 18:50,1284,43,54,
31/10/2019 18:55,1188,39,55,
31/10/2019 19:00,1082,35,56,
31/10/2019 19:05,980,32,57,
31/10/2019 19:10,924,30,58,
31/10/2019 19:15,949,29,59,
31/10/2019 19:20,1022,30,59,
31/10/2019 19:25,1111,32,59,
31/10/2019 19:30,1233,35,58,
31/10/2019 19:35,1396,39,59,
31/10/2019 19:40,1566,43,60,
31/10/2019 19:45,1715,47,61,
31/10/2019 19:50,1864,52,63,
31/10/2019 19:55,2011,56,65,
31/10/2019 20:00,2155,61,67,
1/11/2019 0:55,642,79,37,
1/11/2019 1:00,621,79,36,
1/11/2019 1:05,598,78,36,
1/11/2019 1:10,576,78,35,
1/11/2019 1:15,555,77,35,
1/11/2019 1:20,530,77,34,
1/11/2019 1:25,495,76,34,
1/11/2019 1:30,453,75,33,
1/11/2019 1:35,405,75,33,
1/11/2019 1:40,375,75,33,
1/11/2019 1:45,370,74,32,
1/11/2019 1:50,360,74,32,
1/11/2019 1:55,340,74,29,
1/11/2019 2:00,339,75,27,
1/11/2019 2:05,341,75,24,
1/11/2019 2:10,332,76,21,
1/11/2019 2:15,301,77,19,
1/11/2019 2:20,269,77,16,
1/11/2019 2:25,246,77,15,
1/11/2019 2:30,222,77,14,
1/11/2019 2:35,194,77,13,
1/11/2019 2:40,181,76,12,
1/11/2019 2:45,187,75,12,
1/11/2019 2:50,217,75,11,
1/11/2019 2:55,259,74,11,
1/11/2019 3:00,285,75,11,
1/11/2019 3:05,299,75,12,
1/11/2019 3:10,291,76,13,
1/11/2019 3:15,258,77,13,
1/11/2019 3:20,210,78,13,
1/11/2019 3:25,174,78,13,
1/11/2019 3:30,155,79,13,
1/11/2019 3:35,159,78,13,
1/11/2019 3:40,170,78,12,
1/11/2019 3:45,193,78,12,
1/11/2019 3:50,220,78,11,
1/11/2019 3:55,237,78,10,
1/11/2019 4:00,243,78,9,
1/11/2019 4:05,247,78,8,
1/11/2019 4:10,245,77,7,
1/11/2019 4:15,234,76,6,
1/11/2019 4:20,217,76,5,
1/11/2019 4:25,200,77,4,
1/11/2019 4:30,185,77,4,
1/11/2019 4:35,168,79,3,
1/11/2019 4:40,146,80,3,
1/11/2019 4:45,136,82,3,
1/11/2019 4:50,137,83,3,
1/11/2019 4:55,141,83,3,
1/11/2019 5:00,156,82,3,
1/11/2019 5:05,175,81,3,
1/11/2019 5:10,196,79,3,
1/11/2019 5:15,222,78,4,
1/11/2019 5:20,242,77,5,
1/11/2019 5:25,250,77,6,
1/11/2019 5:30,260,76,8,
1/11/2019 5:35,272,77,10,
1/11/2019 5:40,280,78,12,
1/11/2019 5:45,289,78,14,
1/11/2019 5:50,305,78,15,
1/11/2019 5:55,334,79,16,
1/11/2019 6:00,362,79,17,
1/11/2019 6:05,390,80,17,
1/11/2019 6:10,440,80,17,
1/11/2019 6:15,509,80,16,
1/11/2019 6:20,560,80,15,
1/11/2019 6:25,578,79,15,
1/11/2019 6:30,575,78,14,
1/11/2019 6:35,575,77,14,
1/11/2019 6:40,569,77,13,
1/11/2019 6:45,542,77,11,
1/11/2019 6:50,514,77,10,
1/11/2019 6:55,513,79,10,
1/11/2019 7:00,551,80,11,
1/11/2019 7:05,607,80,13,
1/11/2019 7:10,645,79,15,
1/11/2019 7:15,667,78,18,
1/11/2019 7:20,697,78,22,
1/11/2019 7:25,725,77,25,
1/11/2019 7:30,732,76,27,
1/11/2019 7:35,729,75,28,
1/11/2019 7:40,753,75,29,
1/11/2019 7:45,784,75,30,
1/11/2019 7:50,804,75,31,
1/11/2019 7:55,830,76,32,
1/11/2019 8:00,865,76,32,
1/11/2019 8:05,881,77,32,
1/11/2019 8:10,867,77,32,
1/11/2019 8:15,851,76,30,
1/11/2019 8:20,851,76,28,
1/11/2019 8:25,861,75,26,
1/11/2019 8:30,871,74,25,
1/11/2019 8:35,888,73,24,
1/11/2019 8:40,915,73,26,
1/11/2019 8:45,957,73,28,
1/11/2019 8:50,992,73,30,
1/11/2019 8:55,1007,73,32,
1/11/2019 9:00,1019,72,34,
1/11/2019 9:05,1044,72,33,
1/11/2019 9:10,1083,72,32,
1/11/2019 9:15,1121,71,30,
1/11/2019 9:20,1139,71,29,
1/11/2019 9:25,1153,71,28,
1/11/2019 9:30,1148,72,28,
1/11/2019 9:35,1135,72,32,
1/11/2019 9:40,1125,73,36,
1/11/2019 9:45,1112,73,41,
1/11/2019 9:50,1101,74,45,
1/11/2019 12:30,1458,66,51,
1/11/2019 12:35,1472,67,52,
1/11/2019 12:40,1483,68,52,
1/11/2019 12:45,1489,68,53,
1/11/2019 12:50,1500,69,54,
1/11/2019 12:55,1537,69,55,
1/11/2019 13:00,1566,70,57,
1/11/2019 13:05,1599,70,59,
1/11/2019 13:10,1658,70,61,
1/11/2019 13:15,1720,70,63,
1/11/2019 13:20,1765,70,64,
1/11/2019 13:25,1784,70,65,
1/11/2019 13:30,1790,70,65,
1/11/2019 13:35,1792,70,66,
1/11/2019 13:40,1782,70,66,
1/11/2019 13:45,1804,70,66,
1/11/2019 13:50,1868,69,66,
1/11/2019 13:55,1937,69,65,
1/11/2019 14:00,1994,69,65,
1/11/2019 14:05,2036,69,63,
1/11/2019 14:10,2049,70,62,
1/11/2019 14:15,2016,71,60,
1/11/2019 14:20,1947,72,60,
1/11/2019 14:25,1872,73,61,
1/11/2019 14:30,1805,73,62,
1/11/2019 14:35,1755,72,62,
1/11/2019 14:40,1724,71,63,
1/11/2019 14:45,1702,71,63,
1/11/2019 14:50,1693,71,62,
1/11/2019 14:55,1681,71,62,
1/11/2019 15:00,1654,72,62,
1/11/2019 15:05,1603,73,62,
1/11/2019 15:10,1524,74,60,
1/11/2019 15:15,1404,74,59,
1/11/2019 15:20,1269,75,58,
1/11/2019 15:25,1129,75,57,
1/11/2019 15:30,1003,76,55,
1/11/2019 15:35,904,76,54,
1/11/2019 15:40,835,76,54,
1/11/2019 15:45,789,76,54,
1/11/2019 15:50,764,76,53,
1/11/2019 15:55,765,76,54,
1/11/2019 16:00,794,75,55,
1/11/2019 16:05,846,75,56,
1/11/2019 16:10,927,75,56,
1/11/2019 16:15,1008,75,57,
1/11/2019 16:20,1076,75,57,
1/11/2019 16:25,1128,75,57,
1/11/2019 16:30,1151,75,57,
1/11/2019 16:35,1137,75,56,
1/11/2019 16:40,1124,75,55,
1/11/2019 16:45,1109,74,55,
1/11/2019 16:50,1093,74,54,
6/11/2019 9:40,2209,62,55,
6/11/2019 9:45,2157,63,54,
6/11/2019 9:50,2117,63,53,
6/11/2019 9:55,2082,64,52,
6/11/2019 10:00,2021,64,52,
6/11/2019 10:05,2013,64,51,
6/11/2019 10:10,2081,65,52,
6/11/2019 10:15,2122,66,53,
6/11/2019 10:20,2107,67,54,
6/11/2019 10:25,2073,68,54,
6/11/2019 10:30,2026,69,54,
6/11/2019 10:35,1969,69,53,
6/11/2019 10:40,1928,68,52,
6/11/2019 10:45,1929,68,50,
6/11/2019 10:50,1941,67,49,
6/11/2019 10:55,1934,67,49,
6/11/2019 11:00,1927,67,48,
6/11/2019 11:05,1933,68,49,
6/11/2019 11:10,1953,67,49,
6/11/2019 11:15,1982,67,49,
6/11/2019 11:20,2017,66,50,
6/11/2019 11:25,2066,66,51,
6/11/2019 11:30,2128,65,53,
6/11/2019 11:35,2166,65,55,
6/11/2019 11:40,2177,65,57,
6/11/2019 11:45,2169,66,59,
6/11/2019 11:50,2134,67,61,
6/11/2019 11:55,2082,67,62,
6/11/2019 12:00,2037,67,62,
6/11/2019 12:05,2025,67,62,
6/11/2019 12:10,2047,66,61,
6/11/2019 12:15,2075,65,61,
6/11/2019 12:20,2096,65,59,
6/11/2019 12:25,2124,64,57,
6/11/2019 12:30,2136,64,55,
6/11/2019 12:35,2105,64,54,
6/11/2019 12:40,2043,65,53,
6/11/2019 12:45,1966,65,54,
6/11/2019 12:50,1894,64,55,
6/11/2019 12:55,1849,64,56,
6/11/2019 13:00,1834,64,56,
6/11/2019 13:05,1823,64,56,
6/11/2019 13:10,1823,64,56,
6/11/2019 13:15,1858,64,55,
6/11/2019 13:20,1909,64,54,
6/11/2019 13:25,1950,64,54,
6/11/2019 13:30,2003,65,55,
6/11/2019 13:35,2081,65,56,
6/11/2019 13:40,2158,64,57,
6/11/2019 13:45,2228,64,58,
6/11/2019 13:50,2285,64,58,
6/11/2019 13:55,2337,64,58,
6/11/2019 14:00,2371,64,57,
6/11/2019 14:05,2359,63,56,
6/11/2019 14:10,2326,63,55,
6/11/2019 14:15,2306,64,56,
6/11/2019 14:20,2280,64,57,
6/11/2019 14:25,2234,65,59,
6/11/2019 14:30,2178,66,61,
6/11/2019 14:35,2113,67,63,
6/11/2019 14:40,2030,68,64,
6/11/2019 14:45,1934,68,65,
6/11/2019 14:50,1851,65,66,
6/11/2019 14:55,1778,61,65,
6/11/2019 15:00,1669,55,63,
6/11/2019 15:05,1531,48,62,
6/11/2019 15:10,1408,42,61,
6/11/2019 15:15,1292,35,60,
6/11/2019 15:20,1193,30,60,
6/11/2019 15:25,1132,28,59,
6/11/2019 15:30,1138,28,60,
6/11/2019 15:35,1182,28,60,
6/11/2019 15:40,1207,28,60,
6/11/2019 15:45,1205,28,61,
6/11/2019 15:50,1187,29,61,
6/11/2019 15:55,1136,29,62,
6/11/2019 16:00,1067,30,62,
6/11/2019 16:05,1055,30,62,
6/11/2019 16:10,1162,31,62,
6/11/2019 16:15,1208,31,62,
6/11/2019 16:20,1200,30,62,
6/11/2019 16:25,1222,30,63,
6/11/2019 16:30,1306,30,64,
6/11/2019 16:35,1136,29,64,
6/11/2019 16:40,851,27,65,
6/11/2019 16:45,668,25,65,
6/11/2019 16:50,584,24,65,
6/11/2019 16:55,653,24,65,
6/11/2019 17:00,807,23,65,
6/11/2019 17:05,965,23,65,
6/11/2019 17:10,1157,22,66,
6/11/2019 17:15,1334,22,66,
6/11/2019 17:20,1450,22,66,
6/11/2019 17:25,1456,23,66,
6/11/2019 17:30,1426,24,65,
6/11/2019 17:35,1421,25,64,
6/11/2019 17:40,1436,27,63,
6/11/2019 17:45,1452,28,63,
6/11/2019 17:50,1490,29,62,
6/11/2019 17:55,1569,30,62,
6/11/2019 18:00,1653,30,62,
6/11/2019 18:05,1715,31,62,
6/11/2019 18:10,1744,32,62,
6/11/2019 18:15,1731,33,62,
6/11/2019 18:20,1697,33,61,
6/11/2019 18:25,1663,34,60,
6/11/2019 18:30,1621,35,59,
6/11/2019 18:35,1593,35,58,
6/11/2019 18:40,1595,35,57,
6/11/2019 18:45,1604,36,57,
6/11/2019 18:50,1589,36,55,
6/11/2019 18:55,1582,37,55,
6/11/2019 19:00,1625,37,54,
6/11/2019 19:05,1684,37,53,
6/11/2019 19:10,1739,37,53,
6/11/2019 19:15,1793,37,54,
6/11/2019 19:20,1848,38,54,
6/11/2019 19:25,1893,40,54,
6/11/2019 19:30,1929,42,55,
6/11/2019 19:35,1958,44,56,
6/11/2019 19:40,1978,47,57,
6/11/2019 19:45,1990,49,58,
6/11/2019 19:50,2001,49,59,
6/11/2019 19:55,2043,49,59,
6/11/2019 20:00,2067,49,59,
6/11/2019 20:05,2040,49,57,
6/11/2019 20:10,2017,49,56,
6/11/2019 20:15,2032,49,55,
6/11/2019 20:20,2055,51,55,
6/11/2019 20:25,2051,53,55,
6/11/2019 20:30,2032,56,56,
6/11/2019 20:35,2043,58,58,
6/11/2019 20:40,2065,60,62,
6/11/2019 20:45,2059,62,65,
6/11/2019 20:50,2028,64,68,
6/11/2019 20:55,1995,64,71,
6/11/2019 21:00,1950,65,74,
6/11/2019 21:05,1895,66,76,
6/11/2019 21:10,1846,67,77,
6/11/2019 21:15,1813,68,75,
6/11/2019 21:20,1778,69,74,
6/11/2019 21:25,1740,69,74,
6/11/2019 21:30,1714,69,72,
6/11/2019 21:35,1682,69,70,
6/11/2019 21:40,1604,69,70,
6/11/2019 21:45,1493,69,70,
6/11/2019 21:50,1392,70,71,
6/11/2019 21:55,1334,71,72,
6/11/2019 22:00,1304,71,73,
6/11/2019 22:05,1266,72,74,
6/11/2019 22:10,1224,72,74,
6/11/2019 22:15,1207,72,74,
6/11/2019 22:20,1202,72,75,
6/11/2019 22:25,1163,72,75,
6/11/2019 22:30,1076,73,74,
6/11/2019 22:35,986,74,74,
6/11/2019 22:40,941,74,76,
6/11/2019 22:45,930,75,77,
6/11/2019 22:50,897,76,78,
6/11/2019 22:55,840,76,80,
6/11/2019 23:00,791,76,82,
6/11/2019 23:05,802,76,83,
6/11/2019 23:10,821,75,84,
6/11/2019 23:15,810,75,85,
6/11/2019 23:20,808,74,86,
6/11/2019 23:25,849,73,87,
6/11/2019 23:30,908,74,88,
6/11/2019 23:35,925,74,88,
6/11/2019 23:40,901,74,89,
6/11/2019 23:45,886,75,88,
6/11/2019 23:50,880,76,86,
6/11/2019 23:55,842,77,83,
7/11/2019 0:00,783,77,81,
7/11/2019 0:05,725,77,78,
7/11/2019 0:10,677,76,76,
7/11/2019 0:15,618,75,73,
7/11/2019 0:20,548,74,70,
7/11/2019 0:25,491,74,66,
7/11/2019 0:30,452,73,62,
7/11/2019 0:35,413,74,57,
7/11/2019 0:40,387,75,53,
7/11/2019 0:45,367,75,48,
7/11/2019 0:50,334,75,44,
7/11/2019 0:55,293,75,40,
7/11/2019 1:00,264,75,38,
7/11/2019 1:05,241,76,36,
7/11/2019 1:10,211,76,34,
7/11/2019 1:15,174,78,34,
7/11/2019 1:20,156,79,33,
7/11/2019 1:25,155,78,33,
7/11/2019 1:30,157,77,33,
7/11/2019 1:35,152,75,33,
7/11/2019 1:40,155,73,33,
7/11/2019 1:45,178,72,33,
7/11/2019 1:50,210,71,33,
7/11/2019 1:55,232,71,32,
7/11/2019 2:00,233,72,31,
7/11/2019 2:05,223,73,29,
7/11/2019 2:10,213,74,26,
7/11/2019 2:15,190,74,23,
7/11/2019 2:20,153,74,20,
7/11/2019 2:25,122,74,18,
7/11/2019 2:30,106,74,16,
7/11/2019 2:35,110,75,15,
7/11/2019 2:40,120,75,14,
7/11/2019 2:45,134,76,13,
7/11/2019 2:50,153,77,14,
7/11/2019 2:55,169,78,14,
7/11/2019 3:00,174,79,14,
7/11/2019 3:05,168,79,14,
7/11/2019 3:10,160,78,14,
7/11/2019 3:15,149,77,14,
7/11/2019 3:20,137,77,13,
7/11/2019 3:25,133,77,11,
7/11/2019 3:30,139,78,10,
7/11/2019 3:35,157,78,9,
7/11/2019 3:40,168,78,8,
7/11/2019 3:45,164,78,7,
7/11/2019 3:50,157,78,7,
7/11/2019 3:55,160,77,7,
7/11/2019 4:00,165,76,6,
7/11/2019 4:05,163,76,6,
7/11/2019 4:10,158,75,6,
7/11/2019 4:15,166,75,5,
7/11/2019 4:20,180,76,4,
7/11/2019 4:25,190,78,4,
7/11/2019 4:30,187,79,4,
7/11/2019 4:35,186,81,4,
7/11/2019 4:40,192,82,4,
7/11/2019 4:45,197,83,4,
7/11/2019 4:50,199,83,4,
7/11/2019 4:55,204,82,4,
7/11/2019 5:00,223,81,3,
7/11/2019 5:05,256,80,3,
7/11/2019 5:10,302,78,3,
7/11/2019 5:15,348,77,4,
7/11/2019 5:20,370,75,5,
7/11/2019 5:25,360,76,6,
7/11/2019 5:30,351,77,7,
7/11/2019 5:35,357,78,10,
7/11/2019 5:40,377,80,13,
7/11/2019 5:45,395,82,15,
7/11/2019 5:50,416,83,17,
7/11/2019 5:55,449,83,18,
7/11/2019 6:00,490,83,18,
7/11/2019 6:05,528,82,18,
7/11/2019 6:10,560,81,17,
7/11/2019 6:15,619,79,16,
7/11/2019 6:20,743,78,15,
7/11/2019 6:25,934,77,15,
7/11/2019 6:30,1148,77,16,
7/11/2019 6:35,1362,76,16,
7/11/2019 6:40,1588,75,17,
7/11/2019 6:45,1769,74,18,
7/11/2019 6:50,1874,73,19,
7/11/2019 6:55,1930,72,19,
7/11/2019 7:00,1970,71,20,
7/11/2019 7:05,1952,70,20,
7/11/2019 7:10,1916,69,20,
7/11/2019 7:15,1871,69,20,
7/11/2019 7:20,1823,68,20,
7/11/2019 7:40,1544,66,32,
7/11/2019 7:45,1524,66,33,
7/11/2019 7:50,1505,66,33,
7/11/2019 7:55,1488,66,34,
7/11/2019 8:00,1475,65,35,
7/11/2019 8:05,1467,65,35,
7/11/2019 8:10,1486,64,36,
7/11/2019 8:15,1503,63,36,
7/11/2019 8:20,1511,63,38,
7/11/2019 8:25,1527,63,41,
7/11/2019 8:30,1542,63,45,
7/11/2019 8:35,1564,63,49,
7/11/2019 8:40,1570,63,51,
7/11/2019 8:45,1576,64,53,
7/11/2019 8:50,1593,65,54,
7/11/2019 8:55,1600,66,53,
7/11/2019 9:00,1574,67,51,
7/11/2019 9:05,1543,67,49,
7/11/2019 9:10,1546,68,48,
7/11/2019 9:15,1590,67,48,
7/11/2019 9:20,1666,66,48,
7/11/2019 9:25,1781,65,48,
7/11/2019 9:30,1915,65,47,
7/11/2019 9:35,2029,64,47,
7/11/2019 9:40,2120,64,47,
7/11/2019 9:45,2159,64,47,
7/11/2019 9:50,2158,64,46,
7/11/2019 9:55,2119,66,45,
7/11/2019 10:00,2041,67,44,
7/11/2019 10:05,1975,68,45,
7/11/2019 10:10,1954,68,47,
7/11/2019 10:15,1957,68,49,
7/11/2019 10:20,1988,68,50,
7/11/2019 10:25,2021,67,52,
7/11/2019 10:30,2013,66,52,
7/11/2019 10:35,1966,66,51,
7/11/2019 10:40,1887,66,49,
7/11/2019 10:45,1799,66,47,
7/11/2019 10:50,1686,66,47,
7/11/2019 10:55,1577,66,46,
7/11/2019 11:00,1516,66,47,
7/11/2019 11:05,1516,66,49,
7/11/2019 11:10,1531,66,51,
7/11/2019 11:15,1546,66,53,
7/11/2019 11:20,1612,67,55,
7/11/2019 11:25,1710,66,55,
7/11/2019 11:30,1794,66,56,
7/11/2019 11:35,1861,66,56,
7/11/2019 11:40,1924,66,57,
7/11/2019 11:45,1970,66,57,
7/11/2019 11:50,2004,66,57,
7/11/2019 11:55,2024,65,57,
7/11/2019 12:00,2032,65,58,
7/11/2019 12:05,2022,64,58,
7/11/2019 12:10,1999,64,59,
7/11/2019 12:15,1985,63,59,
7/11/2019 12:20,1987,63,58,
7/11/2019 12:25,1982,63,59,
7/11/2019 12:30,1978,63,59,
7/11/2019 12:35,1994,63,59,
7/11/2019 12:40,2021,64,58,
7/11/2019 12:45,2034,64,57,
7/11/2019 12:50,2054,65,57,
7/11/2019 12:55,2094,66,56,
7/11/2019 13:00,2133,66,55,
7/11/2019 13:05,2152,66,54,
7/11/2019 13:10,2155,66,54,
7/11/2019 13:15,2146,65,54,
7/11/2019 13:20,2133,64,55,
7/11/2019 13:25,2093,63,57,
7/11/2019 13:30,2049,64,58,
7/11/2019 13:35,2038,64,59,
7/11/2019 13:40,2051,64,59,
7/11/2019 13:45,2081,64,58,
7/11/2019 13:50,2108,65,57,
7/11/2019 13:55,2138,65,56,
7/11/2019 14:00,2174,65,55,
13/11/2019 7:50,1708,56,47,
13/11/2019 7:55,1671,57,47,
13/11/2019 8:00,1642,58,46,
13/11/2019 8:05,1620,59,46,
13/11/2019 8:10,1595,61,46,
13/11/2019 8:15,1592,62,46,
13/11/2019 8:20,1609,64,46,
13/11/2019 8:25,1654,65,47,
13/11/2019 8:30,1654,67,47,
13/11/2019 8:35,1616,68,47,
13/11/2019 8:40,1530,69,46,
13/11/2019 8:45,1426,69,45,
13/11/2019 8:50,1328,69,44,
13/11/2019 8:55,1237,68,42,
13/11/2019 9:00,1189,67,41,
13/11/2019 9:05,1214,67,41,
13/11/2019 9:10,1278,66,41,
13/11/2019 9:15,1392,66,42,
13/11/2019 9:20,1527,65,43,
13/11/2019 9:25,1673,63,45,
13/11/2019 9:30,1790,62,47,
13/11/2019 9:35,1889,61,49,
13/11/2019 9:40,1981,60,51,
13/11/2019 9:45,2051,60,52,
13/11/2019 9:50,2081,59,53,
13/11/2019 9:55,2093,60,54,
13/11/2019 10:00,2103,61,55,
13/11/2019 10:05,2105,62,56,
13/11/2019 10:10,2104,64,58,
13/11/2019 10:15,2101,65,59,
13/11/2019 10:20,2097,67,60,
13/11/2019 11:20,2337,67,60,
13/11/2019 11:25,2301,66,59,
13/11/2019 11:30,2262,65,58,
13/11/2019 11:35,2226,65,57,
13/11/2019 11:40,2187,64,56,
13/11/2019 11:45,2103,64,55,
13/11/2019 11:50,2010,64,54,
13/11/2019 11:55,1939,65,53,
13/11/2019 12:00,1912,64,54,
13/11/2019 12:05,1898,64,56,
13/11/2019 12:10,1890,63,58,
13/11/2019 12:15,1900,63,57,
13/11/2019 12:20,1936,63,56,
13/11/2019 12:25,1968,62,56,
13/11/2019 12:30,1974,63,57,
13/11/2019 12:35,1985,63,55,
13/11/2019 12:40,2019,64,54,
13/11/2019 12:45,2041,64,54,
13/11/2019 12:50,2050,65,54,
13/11/2019 12:55,2053,65,53,
13/11/2019 13:00,2050,64,53,
13/11/2019 13:05,2040,64,52,
13/11/2019 13:10,2032,63,53,
13/11/2019 13:15,2020,62,53,
13/11/2019 13:20,2007,62,53,
13/11/2019 13:25,1988,61,53,
13/11/2019 13:30,1963,61,54,
13/11/2019 13:35,1921,61,54,
13/11/2019 13:40,1882,61,54,
13/11/2019 13:45,1889,59,54,
13/11/2019 13:50,1929,58,54,
13/11/2019 13:55,1954,56,55,
13/11/2019 14:00,1955,54,55,
13/11/2019 14:05,1945,52,56,
13/11/2019 14:10,1907,51,56,
13/11/2019 14:15,1801,51,56,
13/11/2019 14:20,1649,51,56,
13/11/2019 14:25,1517,52,57,
13/11/2019 14:30,1495,56,58,
13/11/2019 14:35,1568,59,58,
13/11/2019 14:40,1618,62,58,
13/11/2019 14:45,1664,65,58,
13/11/2019 14:50,1770,67,59,
13/11/2019 14:55,1875,67,60,
13/11/2019 15:00,1875,67,60,
13/11/2019 15:05,1811,67,60,
13/11/2019 15:10,1753,67,61,
13/11/2019 15:15,1730,67,61,
13/11/2019 15:20,1739,66,62,
13/11/2019 15:25,1772,66,62,
13/11/2019 15:30,1829,66,62,
13/11/2019 15:35,1880,66,62,
13/11/2019 15:40,1937,66,62,
13/11/2019 15:45,2003,66,60,
13/11/2019 15:50,2051,65,59,
13/11/2019 15:55,2062,64,59,
13/11/2019 16:00,2051,62,59,
13/11/2019 16:05,2019,60,60,
13/11/2019 16:10,1981,59,60,
13/11/2019 16:15,1922,58,60,
13/11/2019 16:20,1852,57,61,
13/11/2019 16:25,1802,56,61,
13/11/2019 16:30,1778,56,61,
13/11/2019 16:35,1758,57,60,
13/11/2019 16:40,1752,58,60,
13/11/2019 16:45,1767,57,58,
13/11/2019 16:50,1809,57,56,
13/11/2019 16:55,1865,56,54,
13/11/2019 17:00,1932,54,53,
13/11/2019 17:05,2004,51,52,
13/11/2019 17:10,2045,47,53,
13/11/2019 17:15,2030,44,54,
13/11/2019 17:20,1992,42,56,
13/11/2019 17:25,1948,40,57,
13/11/2019 17:30,1890,38,57,
13/11/2019 17:35,1831,37,58,
13/11/2019 17:40,1790,36,59,
13/11/2019 17:45,1770,33,60,
13/11/2019 17:50,1750,31,61,
13/11/2019 17:55,1728,29,62,
13/11/2019 18:00,1703,26,63,
14/11/2019 11:50,2078,61,57,
14/11/2019 11:55,2006,61,56,
14/11/2019 12:00,1943,62,56,
14/11/2019 12:05,1889,63,55,
14/11/2019 12:10,1840,64,55,
14/11/2019 12:15,1841,64,56,
14/11/2019 12:20,1893,65,58,
14/11/2019 12:25,1990,65,60,
14/11/2019 12:30,2080,65,61,
14/11/2019 12:35,2149,65,61,
14/11/2019 12:40,2219,65,61,
14/11/2019 12:45,2265,65,61,
14/11/2019 12:50,2260,64,59,
14/11/2019 12:55,2231,64,57,
14/11/2019 13:00,2186,63,55,
14/11/2019 13:05,2124,63,54,
14/11/2019 13:10,2055,63,53,
14/11/2019 13:15,1994,63,52,
14/11/2019 13:20,1954,64,53,
14/11/2019 13:25,1947,64,54,
14/11/2019 13:30,1989,63,54,
14/11/2019 13:35,2065,62,54,
14/11/2019 13:40,2124,62,54,
14/11/2019 13:45,2178,61,53,
14/11/2019 13:50,2252,60,54,
14/11/2019 13:55,2320,60,55,
14/11/2019 14:00,2353,60,56,
14/11/2019 14:05,2356,60,57,
14/11/2019 14:10,2354,61,59,
14/11/2019 14:15,2347,61,60,
14/11/2019 14:20,2314,61,61,
14/11/2019 14:25,2254,62,61,
14/11/2019 14:30,2167,63,60,
14/11/2019 14:35,2071,65,60,
14/11/2019 14:40,2025,65,60,
14/11/2019 14:45,2024,65,59,
14/11/2019 14:50,2016,65,58,
14/11/2019 14:55,1991,64,58,
14/11/2019 15:00,1992,62,59,
14/11/2019 15:05,2022,59,58,
14/11/2019 15:10,2044,57,57,
14/11/2019 15:15,2038,55,56,
14/11/2019 15:20,2037,54,55,
14/11/2019 15:25,2051,53,55,
14/11/2019 15:30,2099,53,54,
14/11/2019 15:35,2165,54,54,
14/11/2019 15:40,2221,55,54,
14/11/2019 15:45,2245,56,54,
14/11/2019 15:50,2215,55,55,
14/11/2019 15:55,2124,51,56,
14/11/2019 16:00,1994,47,57,
14/11/2019 16:05,1812,44,59,
14/11/2019 16:10,1621,40,62,
14/11/2019 16:15,1470,36,63,
14/11/2019 16:20,1348,33,63,
14/11/2019 16:25,1238,31,63,
14/11/2019 16:30,1131,30,63,
14/11/2019 16:35,1058,30,63,
14/11/2019 16:40,1044,29,62,
14/11/2019 16:45,1069,29,62,
14/11/2019 16:50,1162,30,62,
14/11/2019 16:55,1324,31,62,
14/11/2019 17:00,1503,31,62,
14/11/2019 17:05,1669,32,61,
14/11/2019 17:10,1795,33,61,
14/11/2019 17:15,1854,35,61,
14/11/2019 17:20,1873,36,61,
14/11/2019 17:25,1848,36,59,
14/11/2019 17:30,1818,37,58,
14/11/2019 17:35,1784,38,57,
14/11/2019 17:40,1724,38,57,
14/11/2019 17:45,1623,37,56,
14/11/2019 17:50,1495,36,55,
14/11/2019 17:55,1340,35,55,
14/11/2019 18:00,1231,35,56,
14/11/2019 18:05,1180,34,57,
14/11/2019 18:10,1175,34,57,
14/11/2019 18:15,1218,33,58,
14/11/2019 18:20,1316,32,59,
14/11/2019 18:25,1396,31,61,
14/11/2019 18:30,1433,31,61,
14/11/2019 18:35,1410,31,60,
14/11/2019 18:40,1373,32,59,
14/11/2019 18:45,1359,33,58,
14/11/2019 18:50,1386,34,57,
14/11/2019 18:55,1422,34,57,
14/11/2019 19:00,1464,35,57,
14/11/2019 19:05,1485,35,57,
14/11/2019 19:10,1512,35,58,
14/11/2019 19:15,1544,36,58,
14/11/2019 19:20,1561,38,58,
14/11/2019 19:25,1538,39,58,
14/11/2019 19:30,1508,40,57,
14/11/2019 19:35,1535,41,57,
14/11/2019 19:40,1592,43,57,
14/11/2019 19:45,1639,45,57,
14/11/2019 19:50,1698,47,58,
14/11/2019 19:55,1803,48,58,
14/11/2019 20:00,1910,51,58,
14/11/2019 20:05,1931,54,58,
14/11/2019 20:10,1925,55,58,
